City,Place,Review,Rating,Name,Date,Raw_Review
Mahad,Mahad Ganpati Temple,darshan june ganpati temples called ashtavinayak mahad considered wish comes true place great importance locals tourist specially crowded festivals holidays,8.0,Anonymous,,"Had darshan on 22/June 19

One of the eight Ganpati temples called 'Ashtavinayak' Mahad is considered the one where one's wish comes true. This place is of great importance to the locals and the tourist and is specially crowded during the festivals and holidays.

the..."
Mahad,Sondai Fort,fort located close mahad reached bus trek small path reach fort views breathtaking especially monsoon overall nice place hangout,8.0,Anonymous,,"This fort is located close to Mahad and can be reached by bus. One has to trek a small path to reach the fort. The views are breathtaking especially in the monsoon. Overall, a nice place to hangout."
Mahad,Lingana,recommendation friends trip undertaken quite tedious mountain,8.0,Anonymous,,It is indeed on recommendation of few other friends that the trip was undertaken and it is quite a tedious mountain..
Mahadevapura,Mars Climbing Gym at Phoenix Market City,mars adventures sports vertical wall climbing rock climbing trekking para sailing river rafting outbound survival camps training wall climbing imparted stadium wall installed general play x games arena phoenix market city bangalore,8.0,Anonymous,,"MARS Adventures is sports such as Vertical Wall Climbing, Rock Climbing, Trekking, Para-Sailing, River Rafting and Outbound Survival Camps. Training in Wall Climbing is imparted at Stadium on the 50'' wall installed by the General at PLAY X GAMES ARENA and PHOENIX MARKET CITY Bangalore...."
Maharashtra,Janjira Fort,accessible help boat fort maintained worth visiting hours visiting n fro steps steep normal terrain climb good,8.0,Anonymous,,It's accessible only with the help of boat. Fort is not at all maintained but worth visiting. It can 3/4hours visiting to n fro. It does have some steps as well as some steep and normal terrain to climb up but it's good to go...
Maharashtra,Chorla Ghat,want clear mind experience serene atmosphere far away hustling city place want surrounded nature hilly tracks experience beauty ghat,8.0,Anonymous,,If you ever want to clear out your mind and experience the serene atmosphere far away from the hustling or the city this is the place you want to be. Surrounded by nature and with hilly tracks one will experience the beauty of ghat. A...
Mahasamund,Lakshman Temple,lakshman temple amazing look described finest brick temples india agree details brickwork amazing learned temple virtually hidden forest,8.0,Anonymous,,"The Lakshman Temple is amazing to look at. it has been described as one of the finest brick temples in India, and I agree - the details in the brickwork are amazing. While there I learned that the temple was virtually hidden by forest for..."
Mahasamund,Khallarimatha Temple,staircase visit main temple beautiful view vehicle small road restaurent better say shop food temple opens clock adjust visting time,8.0,Anonymous,,There is 850 Staircase to visit the main temple. Beautiful view. You must have your own vehicle. You may get small road side restaurent(Better to say shop) for food. Temple opens at 12:00 o clock. So adjust your visting time.
Mahasamund,Swastik Vihar Mahasamund,swatik vihar place buddhist used meditation indian archaeology appreciable job preserving places historic importance credit goes chattisgarh government promote tourism sites,8.0,Anonymous,,Swatik Vihar is the place where Buddhist used to do meditation. The Indian archaeology has done a appreciable job of preserving these places of historic importance. Credit goes to Chattisgarh government as well to promote tourism to these sites.
Mahasamund,Chandi Temple,chandi mata temple situated village ghunchapali km bagbahara tahsil place mahasamund district chhattisgarh temple located small hill sarraunded beautiful forest rocky knobs surprising thing temple,8.0,Anonymous,,The chandi Mata temple is situated in village ghunchapali just 6-7km. From bagbahara a tahsil place of mahasamund district in chhattisgarh .the temple is located on a Small hill sarraunded by beautiful forest and rocky knobs. The very surprising thing about the temple is  many...
Mahasamund,Gandheswar Temple,temple number times prayed shiva linga time thinking origin significance temple time september accompanied,8.0,Anonymous,,I have been to this temple a number of times since 1996 and have prayed in front of the Shiva Linga every time without thinking too much about the origin and significance of this temple. This time (September 2015) I was accompanied with a a...
Mahbubnagar,Sri Ranganayaka Swamy Temple,temple mahabubnagar district telengana kms away road pebbair wnaparthy temple know people worth visiting beautiful temple lake architecture marvelous,8.0,Anonymous,,"this temple is at Mahabubnagar district of Telengana. this is 10kms away from the road from pebbair to wnaparthy.
This temple is not know to many people. But it is worth visiting. this is a beautiful temple on the lake. the architecture is marvelous. During..."
Mahbubnagar,Rajolibanda Dam,rajolibanda dam built tungabhadra river location pleasant great scenario enjoy nature good place nature lovers,8.0,Anonymous,,The Rajolibanda Dam is built on Tungabhadra river and the location is very much pleasant. It has a great scenario. We can enjoy the nature. Good place for nature lovers.
Mahbubnagar,Mallela Theertham Waterfalls,best half day sightseeing trip best returning srisailam temple visit kms srisailam near munnanur checkpost need travel kms main road falls amrabad tiger reserve steps reach waterfall people,8.0,Anonymous,,"It is a best half day sightseeing trip,best done while returning from Srisailam temple visit.It is 50 kms from Srisailam near munnanur checkpost.You need to travel around 8 kms from main road.It falls in Amrabad tiger reserve.There are 279 steps to reach bottom of waterfall.people..."
Mahbubnagar,Sri laxmi venkateswara swamy Temple,went long weekend family excellent place visit route perfect good drive,8.0,Anonymous,,Went on a long weekend with family. Excellent Place to visit. The route is perfect and had a good drive all along
Mahbubnagar,Pillamarri Banyan Tree,banian tree lots branches gives lots lo shade peace location suitable children love greenery enjoys huge branches miss spot children,8.0,Anonymous,,Banian tree with lots of branches gives lots lo shade and peace.This location is suitable for children.They'll love the greenery and enjoys such a huge branches.Don't miss this spot if you were with children
Mahbubnagar,Anjaneyaswamy Temple,kilometres hyderabad located alongside national highway nh bank krishna river ancient strikingly beautiful temple dedicated lord sri hanuman faithful helper devotee lord sri rama,8.0,Anonymous,,"About 150 kilometres from Hyderabad, located alongside the National Highway 44 (formerly NH 7) by the bank of the Krishna River is an ancient and strikingly beautiful temple dedicated to Lord Sri Hanuman – the faithful Helper and Devotee of Lord Sri Rama of the..."
Mahbubnagar,Mayuri Nursery,nursery surprisingly park lots giant bamboo tress peaceful place sit natural calming sounds bamboo canes helpful meditating felt calm stress free visiting,8.0,Anonymous,,This nursery surprisingly has a park with lots of giant bamboo tress where we can find a peaceful place to sit between them and the natural calming sounds of bamboo canes are very helpful while meditating. I've felt very calm and stress free after visiting...
Mahbubnagar,Koilsagar Dam,great place visit city limits hrs travel hyderabad good place family youngsters ensure bring food water near place purchase,8.0,Anonymous,,"Great place to visit.  Out side city limits.  3 hrs travel from  Hyderabad. This is good place for family and youngsters. 
please ensure to  bring food and water with you. No near by place to purchase."
Mahbubnagar,Bada Talaab,big talaab inside city boating boats available sure weather working new road work going cool calm place spend,8.0,Anonymous,,"This is one of the Big Talaab inside the City. Boating boats are available there, but I am not sure weather they are in working or not. New road work is going on and it seems to be cool and calm place to spend some..."
Mahe,Mahe River Side Walkway,excellent place visit family beautiful river sea light house,8.0,Anonymous,,Excellent place to visit with family and so beautiful river and sea are there to see and also have light house
Mahendragarh,Jal Mahal,visit nice went colleagues worth visiting site neat clean,8.0,Anonymous,,The visit was very nice. We went along with colleagues and was worth visiting. The site was neat and clean.
